dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
osp	pypi::boostbot@0.0.1	artifacts/osp_all/pypi::boostbot@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::boostbot@0.0.1::proc::install	FILE:pypi::boostbot@0.0.1::file::__pycache__/extension.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::boostbot@0.0.1	artifacts/osp_all/pypi::boostbot@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::boostbot@0.0.1::proc::install	FILE:pypi::boostbot@0.0.1::file::__pycache__/errors.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::boostbot@0.0.1	artifacts/osp_all/pypi::boostbot@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::boostbot@0.0.1::proc::install	FILE:pypi::boostbot@0.0.1::file::__pycache__/dist.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorizepip@1.0.0	artifacts/osp_all/pypi::colorizepip@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorizepip@1.0.0::proc::install	FILE:pypi::colorizepip@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::colorm@1.0.0	artifacts/osp_all/pypi::colorm@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::colorm@1.0.0::proc::install	FILE:pypi::colorm@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::discord-solver@1.0	artifacts/osp_all/pypi::discord-solver@1.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::discord-solver@1.0::proc::install	FILE:pypi::discord-solver@1.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::django-pyyaml@20.17.15	artifacts/osp_all/pypi::django-pyyaml@20.17.15.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::django-pyyaml@20.17.15::proc::install	FILE:pypi::django-pyyaml@20.17.15::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::ef323refefeffe@1.0	artifacts/osp_all/pypi::ef323refefeffe@1.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::ef323refefeffe@1.0::proc::install	FILE:pypi::ef323refefeffe@1.0::file::__pycache__/fancy_getopt.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::ef323refefeffe@1.0	artifacts/osp_all/pypi::ef323refefeffe@1.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::ef323refefeffe@1.0::proc::install	FILE:pypi::ef323refefeffe@1.0::file::__pycache__/core.cpython-310.pyc	contextual	File artifact is supporting context.		
